home_city,work_city,all_worker_ratio,low_income_worker_ratio,medium_income_worker_ratio,high_income_worker_ratio
Costa Mesa,South El Monte,0.0383,0.0271,0.0699,0.022
Costa Mesa,South Gate,0.0631,0.1355,0.049,0.0485
Costa Mesa,South Pasadena,0.0338,0.0678,0.014,0.0353
Costa Mesa,Stanton,0.1082,0.1355,0.1748,0.0573
Costa Mesa,Temecula,0.1803,0.3388,0.2658,0.0749
Costa Mesa,Temple City,0.018,0.0136,0.042,0.0044
Costa Mesa,Thousand Oaks,0.1781,0.1897,0.2098,0.1543
Costa Mesa,Torrance,0.5477,0.542,0.4476,0.6126
Costa Mesa,Tustin,2.1051,2.0596,2.0842,2.1331
Costa Mesa,Twentynine Palms,0,0,0,0
Costa Mesa,Unincorporated:Imperial,0.0068,0.0136,0.007,0.0044
Costa Mesa,Unincorporated:Los Angeles,0.7122,0.6504,0.6854,0.7492
Costa Mesa,Unincorporated:Orange,0.6018,0.6775,0.7763,0.4672
Costa Mesa,Unincorporated:Riverside,0.1623,0.1897,0.2168,0.119
Costa Mesa,Unincorporated:San Bernardino,0.1285,0.1491,0.1329,0.119
Costa Mesa,Unincorporated:San Diego,0.1375,0.0678,0.1958,0.1234
Costa Mesa,Unincorporated:Ventura,0.0541,0.0542,0.0769,0.0397
Costa Mesa,Upland,0.0766,0.1084,0.0699,0.0705
Costa Mesa,Vernon,0.0947,0.1084,0.0839,0.097
Costa Mesa,Victorville,0.0744,0.1626,0.056,0.0573
Costa Mesa,Villa Park,0.0451,0.0136,0.0629,0.0441
Costa Mesa,Vista,0.1037,0.0678,0.1189,0.1058
Costa Mesa,Walnut,0.0428,0.0271,0.049,0.0441
Costa Mesa,West Covina,0.1397,0.2168,0.1329,0.119
Costa Mesa,West Hollywood,0.0586,0.0542,0.0909,0.0397
Costa Mesa,Westlake Village,0.0248,0,0.014,0.0397
Costa Mesa,Westminster,0.5792,0.8672,0.6015,0.4716
Costa Mesa,Westmorland,0,0,0,0
Costa Mesa,Whittier,0.0969,0.2033,0.1049,0.0573
Costa Mesa,Wildomar,0.0338,0.0407,0.042,0.0264
Costa Mesa,Yorba Linda,0.2412,0.2033,0.2588,0.2424
Costa Mesa,Yucaipa,0.009,0,0.014,0.0088
Costa Mesa,Yucca Valley,0,0,0,0
